OrderID,OrderDate,ShipDate,ShipMode,CustomerID,AddressID
CA-2017-146136,2017-09-07,2017-09-07,Standard Class,AP-10915,AP-10915A3
US-2017-100048,2017-05-24,2017-05-24,Standard Class,RS-19765,RS-19765A1
CA-2014-153150,2014-07-06,2014-07-06,Second Class,Dl-13600,Dl-13600A4
CA-2014-130092,2014-01-14,2014-01-14,First Class,SV-20365,SV-20365A9
CA-2017-108910,2017-09-29,2017-09-29,Standard Class,KC-16540,KC-16540A2
CA-2014-104472,2014-06-07,2014-06-07,Standard Class,CK-12325,CK-12325A4
CA-2016-112942,2016-02-18,2016-02-18,Standard Class,RD-19810,RD-19810A5
CA-2016-142335,2016-12-19,2016-12-19,Standard Class,MP-17965,MP-17965A3
CA-2014-117429,2014-10-13,2014-10-13,Standard Class,MR-17545,MR-17545A1
CA-2016-114713,2016-07-12,2016-07-12,Standard Class,SC-20695,SC-20695A2
CA-2017-144113,2017-09-20,2017-09-20,Standard Class,JF-15355,JF-15355A1
US-2016-150861,2016-12-06,2016-12-06,First Class,EG-13900,EG-13900A3
CA-2017-131954,2017-01-25,2017-01-25,Standard Class,DS-13030,DS-13030A2
CA-2014-132500,2014-09-12,2014-09-12,Standard Class,GZ-14470,GZ-14470A1
CA-2014-112326,2014-01-08,2014-01-08,Standard Class,PO-19195,PO-19195A4
US-2016-146710,2016-09-01,2016-09-01,Standard Class,SS-20875,SS-20875A4
CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,MH-17785A1
CA-2016-150889,2016-03-22,2016-03-22,Second Class,PB-19105,PB-19105A2
CA-2017-126074,2017-10-06,2017-10-06,Standard Class,RF-19735,RF-19735A2
CA-2016-110499,2016-04-09,2016-04-09,First Class,YC-21895,YC-21895A4
CA-2015-135272,2015-12-12,2015-12-12,Standard Class,MS-17830,MS-17830A1
CA-2016-140928,2016-09-22,2016-09-22,Standard Class,NB-18655,NB-18655A4
CA-2014-106803,2015-01-02,2015-01-02,Standard Class,DC-13285,DC-13285A3
CA-2017-117240,2017-07-28,2017-07-28,Standard Class,CP-12340,CP-12340A8
CA-2017-133333,2017-09-22,2017-09-22,Standard Class,BF-11020,BF-11020A1
CA-2015-112319,2015-09-05,2015-09-05,Standard Class,AR-10510,AR-10510A2
CA-2017-126046,2017-11-07,2017-11-07,Standard Class,JC-16105,JC-16105A3
CA-2015-114923,2015-02-13,2015-02-13,Standard Class,LH-17020,LH-17020A2
CA-2014-162775,2014-01-15,2014-01-15,Second Class,CS-12250,CS-12250A2
CA-2014-106810,2014-05-20,2014-05-20,Standard Class,AJ-10795,AJ-10795A2
CA-2016-157245,2016-05-24,2016-05-24,Standard Class,LE-16810,LE-16810A3
CA-2017-104220,2017-02-05,2017-02-05,Standard Class,BV-11245,BV-11245A1
CA-2014-165974,2014-07-06,2014-07-06,Standard Class,DL-12865,DL-12865A1
CA-2015-144267,2015-08-23,2015-08-23,First Class,NZ-18565,NZ-18565A1
US-2015-157014,2015-10-06,2015-10-06,Second Class,BM-11785,BM-11785A6
CA-2015-154921,2015-05-28,2015-05-28,Standard Class,EA-14035,EA-14035A1
CA-2017-129567,2017-03-21,2017-03-21,Second Class,CL-12565,CL-12565A5
CA-2015-154620,2015-12-16,2015-12-16,Standard Class,LT-17110,LT-17110A8
CA-2015-115938,2015-06-30,2015-06-30,Standard Class,SA-20830,SA-20830A1
CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,JK-15730A9
CA-2014-156433,2014-09-26,2014-09-26,Standard Class,ES-14020,ES-14020A1
CA-2017-151428,2017-09-26,2017-09-26,Standard Class,RH-19495,RH-19495A3
CA-2015-124653,2015-12-26,2015-12-26,First Class,DB-13120,DB-13120A2
CA-2015-101910,2015-12-03,2015-12-03,Standard Class,CD-11920,CD-11920A4
CA-2017-105809,2017-02-23,2017-02-23,First Class,HW-14935,HW-14935A3
CA-2016-136133,2016-08-23,2016-08-23,Second Class,HW-14935,HW-14935A1
CA-2016-115504,2016-03-17,2016-03-17,Standard Class,MC-18130,MC-18130A3
CA-2017-135783,2017-04-24,2017-04-24,First Class,GM-14440,GM-14440A1
CA-2014-134313,2014-11-07,2014-11-07,Standard Class,RA-19915,RA-19915A3
CA-2015-140921,2015-02-05,2015-02-05,First Class,AA-10375,AA-10375A4
CA-2014-151995,2014-10-15,2014-10-15,First Class,ZC-21910,ZC-21910A2
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,PJ-19015A3
CA-2015-106565,2015-03-23,2015-03-23,First Class,BW-11110,BW-11110A6
CA-2016-149370,2016-09-19,2016-09-19,Standard Class,DB-13210,DB-13210A8
CA-2014-140858,2014-07-02,2014-07-02,Standard Class,CA-12775,CA-12775A4
CA-2017-101434,2017-06-27,2017-06-27,Standard Class,TR-21325,TR-21325A5
US-2014-102071,2014-05-15,2014-05-15,Standard Class,PG-18820,PG-18820A1
CA-2017-126956,2017-08-28,2017-08-28,Standard Class,GT-14710,GT-14710A9
CA-2017-129462,2017-06-21,2017-06-21,Second Class,JE-15745,JE-15745A10
CA-2016-165316,2016-07-27,2016-07-27,Standard Class,JB-15400,JB-15400A7
US-2014-115987,2014-09-13,2014-09-13,Second Class,LH-17020,LH-17020A4
US-2017-156083,2017-11-11,2017-11-11,Standard Class,JL-15175,JL-15175A3
US-2016-137547,2016-03-12,2016-03-12,Standard Class,EB-13705,EB-13705A7
CA-2015-100454,2015-11-25,2015-11-25,Standard Class,BM-11650,BM-11650A9
CA-2016-161669,2016-11-09,2016-11-09,First Class,EM-14095,EM-14095A4
CA-2015-114300,2015-10-17,2015-10-17,Standard Class,AF-10885,AF-10885A3
CA-2017-107503,2017-01-06,2017-01-06,Standard Class,GA-14725,GA-14725A3
CA-2014-107755,2014-02-12,2014-02-12,Standard Class,CK-12760,CK-12760A4
CA-2016-152534,2016-06-25,2016-06-25,Second Class,DP-13105,DP-13105A6
CA-2016-113747,2016-06-04,2016-06-04,Standard Class,VD-21670,VD-21670A5
CA-2016-123274,2016-02-24,2016-02-24,Standard Class,GT-14710,GT-14710A2
CA-2014-125612,2014-08-08,2014-08-08,Standard Class,BK-11260,BK-11260A3
CA-2017-161984,2017-04-15,2017-04-15,Standard Class,SJ-20125,SJ-20125A11
CA-2014-133851,2014-06-16,2014-06-16,Standard Class,CM-12445,CM-12445A2
CA-2016-134474,2016-01-07,2016-01-07,Second Class,AJ-10795,AJ-10795A1
CA-2014-149020,2014-01-15,2014-01-15,Standard Class,AJ-10780,AJ-10780A7
CA-2016-134362,2016-10-02,2016-10-02,First Class,LS-16945,LS-16945A3
CA-2014-136742,2014-04-10,2014-04-10,Standard Class,GP-14740,GP-14740A2
CA-2016-158099,2016-09-05,2016-09-05,First Class,PK-18910,PK-18910A1
CA-2015-131128,2015-10-20,2015-10-20,First Class,TB-21520,TB-21520A6
CA-2014-148488,2014-12-15,2014-12-15,Standard Class,SM-20005,SM-20005A1
CA-2017-114636,2017-08-29,2017-08-29,Standard Class,GA-14725,GA-14725A2
CA-2016-116736,2016-01-21,2016-01-21,Standard Class,CC-12430,CC-12430A3
US-2014-158638,2014-09-21,2014-09-21,Standard Class,AG-10765,AG-10765A2
CA-2017-111689,2017-12-02,2017-12-02,Second Class,HP-14815,HP-14815A5
CA-2015-129098,2015-10-13,2015-10-13,Standard Class,DK-13090,DK-13090A5
US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,GZ-14470A7
CA-2016-165148,2016-10-24,2016-10-24,First Class,PM-19135,PM-19135A3
CA-2014-134061,2014-05-04,2014-05-04,Standard Class,LL-16840,LL-16840A3
CA-2015-143602,2015-04-28,2015-04-28,Second Class,JS-15595,JS-15595A1
CA-2017-115364,2017-07-02,2017-07-02,Standard Class,OT-18730,OT-18730A1
CA-2017-150707,2017-10-19,2017-10-19,Standard Class,EL-13735,EL-13735A2
CA-2014-104976,2014-12-16,2014-12-16,Standard Class,CK-12760,CK-12760A2
CA-2017-132934,2017-06-26,2017-06-26,Standard Class,JE-15475,JE-15475A3
CA-2017-133256,2017-06-27,2017-06-27,First Class,TH-21550,TH-21550A5
CA-2016-105494,2016-11-12,2016-11-12,First Class,PC-18745,PC-18745A2
CA-2016-140634,2016-10-06,2016-10-06,Second Class,HL-15040,HL-15040A6
CA-2014-144407,2014-09-15,2014-09-15,Standard Class,MS-17365,MS-17365A10
CA-2017-160983,2017-10-31,2017-10-31,Second Class,GB-14530,GB-14530A4
US-2016-114622,2016-04-12,2016-04-12,First Class,JR-16210,JR-16210A3
CA-2017-150959,2017-11-13,2017-11-13,First Class,TD-20995,TD-20995A7
CA-2017-132353,2017-09-17,2017-09-17,First Class,DB-13060,DB-13060A1
CA-2016-130477,2016-04-12,2016-04-12,Standard Class,LC-17140,LC-17140A3
CA-2017-143259,2018-01-03,2018-01-03,Standard Class,PO-18865,PO-18865A7
CA-2017-137596,2017-09-07,2017-09-07,Standard Class,BE-11335,BE-11335A5
CA-2015-133627,2015-06-07,2015-06-07,Standard Class,SC-20050,SC-20050A3
CA-2017-102519,2017-11-29,2017-11-29,First Class,BM-11650,BM-11650A3
US-2014-141215,2014-06-21,2014-06-21,Standard Class,KL-16555,KL-16555A7
CA-2016-165218,2016-03-11,2016-03-11,Standard Class,RW-19630,RW-19630A1
CA-2014-138296,2014-12-12,2014-12-12,Standard Class,RC-19825,RC-19825A4
CA-2015-111164,2015-04-15,2015-04-15,Standard Class,SE-20110,SE-20110A5
CA-2016-149797,2016-09-20,2016-09-20,Standard Class,AH-10075,AH-10075A1
CA-2014-132962,2014-09-16,2014-09-16,First Class,JM-15535,JM-15535A5
CA-2015-115091,2015-10-09,2015-10-09,Standard Class,JJ-15760,JJ-15760A1
CA-2017-144932,2017-04-17,2017-04-17,First Class,AB-10165,AB-10165A4
CA-2017-114216,2017-09-06,2017-09-06,Standard Class,RK-19300,RK-19300A3
CA-2016-140081,2016-06-24,2016-06-24,Standard Class,CG-12040,CG-12040A3
US-2017-111745,2017-11-06,2017-11-06,First Class,RA-19885,RA-19885A2
CA-2015-148250,2015-12-17,2015-12-17,Standard Class,RP-19270,RP-19270A2
CA-2016-105760,2016-06-20,2016-06-20,First Class,KC-16255,KC-16255A2
CA-2016-142958,2016-12-20,2016-12-20,Standard Class,RW-19630,RW-19630A8
CA-2015-120880,2015-06-03,2015-06-03,Standard Class,JL-15850,JL-15850A4
US-2015-140200,2015-07-28,2015-07-28,First Class,CA-12775,CA-12775A2
US-2017-110576,2017-12-02,2017-12-02,Standard Class,RB-19795,RB-19795A2
CA-2017-131156,2017-04-07,2017-04-07,Standard Class,KH-16360,KH-16360A2
CA-2017-136539,2018-01-01,2018-01-01,Standard Class,GH-14665,GH-14665A1
CA-2017-119305,2017-12-04,2017-12-04,Standard Class,SW-20275,SW-20275A1
CA-2017-102414,2017-05-18,2017-05-18,Second Class,JA-15970,JA-15970A4
CA-2015-112571,2015-09-22,2015-09-22,Same Day,DL-12925,DL-12925A4
CA-2017-152142,2017-11-19,2017-11-19,Standard Class,LW-16990,LW-16990A4
CA-2015-160059,2015-12-01,2015-12-01,Standard Class,TB-21190,TB-21190A1
CA-2016-120859,2016-09-04,2016-09-04,First Class,CV-12805,CV-12805A6
CA-2014-127488,2014-09-24,2014-09-24,Second Class,MS-17365,MS-17365A9
CA-2017-135279,2017-04-11,2017-04-11,First Class,BS-11800,BS-11800A1
CA-2014-115791,2014-01-18,2014-01-18,Second Class,DL-13315,DL-13315A4
US-2017-103247,2017-10-08,2017-10-08,Second Class,PO-19195,PO-19195A1
US-2017-100209,2017-07-15,2017-07-15,Standard Class,TD-20995,TD-20995A9
CA-2017-159366,2017-01-10,2017-01-10,First Class,BW-11110,BW-11110A4
CA-2016-145499,2016-05-31,2016-05-31,First Class,RW-19690,RW-19690A2
CA-2015-157035,2015-12-12,2015-12-12,First Class,KB-16600,KB-16600A2
CA-2016-144939,2016-10-08,2016-10-08,Standard Class,EB-13870,EB-13870A3
CA-2014-163419,2014-11-14,2014-11-14,Second Class,TZ-21580,TZ-21580A4
CA-2017-100314,2017-10-05,2017-10-05,Standard Class,AS-10630,AS-10630A7
CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,TS-21340A1
CA-2017-167899,2017-05-26,2017-05-26,Standard Class,JG-15805,JG-15805A6
CA-2015-153549,2015-03-31,2015-03-31,Second Class,SL-20155,SL-20155A4
CA-2016-110023,2016-09-11,2016-09-11,First Class,TS-21610,TS-21610A7
CA-2016-105585,2016-08-27,2016-08-27,First Class,RF-19735,RF-19735A3
CA-2014-117639,2014-05-25,2014-05-25,Standard Class,MW-18235,MW-18235A1
CA-2015-162537,2015-11-03,2015-11-03,Standard Class,RD-19585,RD-19585A9
CA-2016-155488,2016-11-17,2016-11-17,Standard Class,FM-14290,FM-14290A7
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,RH-19495A2
CA-2015-126445,2015-08-31,2015-08-31,Standard Class,RA-19945,RA-19945A5
CA-2015-111199,2015-11-17,2015-11-17,Standard Class,JK-15730,JK-15730A8
CA-2015-105312,2015-11-09,2015-11-09,First Class,MT-17815,MT-17815A6
US-2017-106705,2018-01-01,2018-01-01,Standard Class,PO-18850,PO-18850A4
CA-2017-135034,2017-08-03,2017-08-03,First Class,AT-10735,AT-10735A7
CA-2014-158540,2014-11-26,2014-11-26,First Class,VG-21790,VG-21790A3
CA-2017-118437,2017-06-21,2017-06-21,Second Class,PF-19165,PF-19165A6
US-2015-126214,2015-12-24,2015-12-24,Second Class,JS-15880,JS-15880A4
CA-2015-133025,2015-09-19,2015-09-19,Second Class,MO-17800,MO-17800A8
CA-2015-108665,2015-07-10,2015-07-10,Standard Class,KM-16225,KM-16225A3
CA-2015-124450,2015-05-03,2015-05-03,Standard Class,GT-14710,GT-14710A7
CA-2015-167269,2015-06-20,2015-06-20,Standard Class,PB-19150,PB-19150A6
CA-2017-106964,2017-12-20,2017-12-20,First Class,HR-14770,HR-14770A3
CA-2016-126529,2016-01-13,2016-01-13,Second Class,DE-13255,DE-13255A1
CA-2014-163552,2014-07-15,2014-07-15,Standard Class,LA-16780,LA-16780A11
CA-2016-109820,2016-11-22,2016-11-22,First Class,AG-10390,AG-10390A5
CA-2016-113061,2016-04-26,2016-04-26,Standard Class,EL-13735,EL-13735A1
CA-2015-127418,2015-06-14,2015-06-14,First Class,JJ-15445,JJ-15445A4
CA-2017-121818,2017-11-21,2017-11-21,First Class,JH-15430,JH-15430A3
CA-2016-127670,2016-03-24,2016-03-24,Standard Class,RD-19660,RD-19660A4
CA-2016-102981,2016-09-09,2016-09-09,Second Class,MO-17500,MO-17500A2
CA-2017-115651,2017-07-12,2017-07-12,First Class,NS-18640,NS-18640A7
CA-2017-152702,2017-10-16,2017-10-16,Standard Class,SN-20710,SN-20710A7
CA-2016-169103,2016-03-13,2016-03-13,Standard Class,ZC-21910,ZC-21910A13
CA-2014-139192,2014-06-01,2014-06-01,Second Class,LC-16885,LC-16885A5
US-2015-153500,2015-07-05,2015-07-05,First Class,DG-13300,DG-13300A1
CA-2015-110667,2015-04-08,2015-04-08,Standard Class,NF-18595,NF-18595A5
CA-2017-167150,2017-12-17,2017-12-17,Standard Class,BP-11185,BP-11185A8
CA-2016-105284,2016-12-01,2016-12-01,Standard Class,MG-17650,MG-17650A7
US-2015-125374,2015-03-29,2015-03-29,Standard Class,JD-16060,JD-16060A2
CA-2015-161263,2015-04-21,2015-04-21,Standard Class,TS-21160,TS-21160A4
CA-2016-157686,2016-10-02,2016-10-02,First Class,BD-11620,BD-11620A1
US-2017-139955,2017-09-30,2017-09-30,Second Class,CM-12160,CM-12160A6
US-2015-150161,2015-07-29,2015-07-29,Standard Class,RB-19795,RB-19795A1
CA-2015-144652,2015-11-26,2015-11-26,Standard Class,SN-20560,SN-20560A5
CA-2016-152814,2016-05-02,2016-05-02,Standard Class,EH-14005,EH-14005A6
CA-2017-106943,2017-11-19,2017-11-19,Standard Class,FO-14305,FO-14305A6
CA-2016-134348,2016-11-19,2016-11-19,Standard Class,MS-17710,MS-17710A3
CA-2016-161781,2016-09-30,2016-09-30,First Class,CC-12100,CC-12100A4
CA-2017-132521,2017-09-25,2017-09-25,Second Class,DW-13540,DW-13540A5
CA-2015-110016,2015-12-04,2015-12-04,Standard Class,BT-11395,BT-11395A4
US-2016-143819,2016-03-05,2016-03-05,Standard Class,KD-16270,KD-16270A2
CA-2016-167584,2016-08-12,2016-08-12,Same Day,LC-16870,LC-16870A8
CA-2016-166163,2016-08-20,2016-08-20,Second Class,CY-12745,CY-12745A7
CA-2017-158407,2017-06-10,2017-06-10,Standard Class,LW-16990,LW-16990A1
CA-2015-143490,2015-12-13,2015-12-13,Standard Class,NP-18325,NP-18325A2
CA-2015-165085,2015-12-31,2015-12-31,Standard Class,BT-11485,BT-11485A1
CA-2017-160423,2017-01-26,2017-01-26,Standard Class,PS-19045,PS-19045A2
CA-2014-159338,2014-06-28,2014-06-28,First Class,NS-18640,NS-18640A11
CA-2016-107216,2016-06-17,2016-06-17,First Class,PV-18985,PV-18985A5
US-2017-145863,2017-04-27,2017-04-27,Standard Class,RP-19390,RP-19390A10
CA-2016-112340,2016-10-27,2016-10-27,Standard Class,NM-18520,NM-18520A2
US-2016-110156,2016-11-24,2016-11-24,Standard Class,EH-13945,EH-13945A2
CA-2017-140585,2017-12-23,2017-12-23,Second Class,RA-19915,RA-19915A1
CA-2016-144855,2016-07-24,2016-07-24,Second Class,DL-13495,DL-13495A8
CA-2015-142755,2015-09-08,2015-09-08,Standard Class,CS-12355,CS-12355A1
US-2014-147627,2014-01-26,2014-01-26,Standard Class,HL-15040,HL-15040A5
CA-2015-105970,2015-03-07,2015-03-07,Standard Class,PA-19060,PA-19060A1
CA-2016-112102,2016-04-16,2016-04-16,Standard Class,BD-11605,BD-11605A5
US-2016-114776,2016-12-07,2016-12-07,First Class,GG-14650,GG-14650A7
US-2016-134908,2016-06-09,2016-06-09,Standard Class,JS-15940,JS-15940A1
US-2016-148803,2016-12-11,2016-12-11,Same Day,LR-16915,LR-16915A1
CA-2016-152170,2016-11-15,2016-11-15,Second Class,FH-14275,FH-14275A1
CA-2014-146969,2014-10-03,2014-10-03,Standard Class,AP-10915,AP-10915A7
CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,NC-18340A5
CA-2015-113971,2015-05-14,2015-05-14,Standard Class,CB-12535,CB-12535A8
CA-2017-160395,2017-01-06,2017-01-06,Standard Class,KL-16555,KL-16555A3
CA-2014-136567,2014-12-21,2014-12-21,First Class,PS-19045,PS-19045A7
CA-2016-149314,2016-07-07,2016-07-07,Second Class,GB-14530,GB-14530A9
CA-2017-147039,2017-07-04,2017-07-04,Standard Class,AA-10315,AA-10315A1
CA-2014-126522,2014-09-05,2014-09-05,Second Class,LT-16765,LT-16765A2
CA-2014-127964,2014-03-08,2014-03-08,Standard Class,AP-10720,AP-10720A1
CA-2014-117709,2014-05-08,2014-05-08,Standard Class,PM-18940,PM-18940A3
CA-2015-125416,2015-11-02,2015-11-02,Same Day,KC-16540,KC-16540A3
CA-2017-145226,2017-12-10,2017-12-10,Second Class,DL-13315,DL-13315A5
US-2014-100279,2014-03-14,2014-03-14,Standard Class,SW-20275,SW-20275A5
CA-2014-158064,2014-04-25,2014-04-25,Standard Class,AA-10375,AA-10375A2
US-2015-104430,2015-10-26,2015-10-26,Standard Class,LT-17110,LT-17110A4
CA-2015-132080,2015-08-25,2015-08-25,First Class,DP-13105,DP-13105A1
CA-2016-161207,2016-09-03,2016-09-03,Standard Class,AB-10060,AB-10060A4
CA-2014-120243,2014-12-30,2014-12-30,Second Class,AT-10435,AT-10435A4
CA-2016-113621,2016-12-05,2016-12-05,Standard Class,JE-15745,JE-15745A4
CA-2016-168081,2016-04-27,2016-04-27,Second Class,CA-12055,CA-12055A2
CA-2014-128146,2014-06-25,2014-06-25,Standard Class,DB-13060,DB-13060A4
CA-2017-138779,2017-01-15,2017-01-15,First Class,RB-19570,RB-19570A4
CA-2014-127131,2014-11-30,2014-11-30,Standard Class,HR-14830,HR-14830A6
CA-2017-117212,2017-02-28,2017-02-28,Second Class,BT-11530,BT-11530A4
US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,NG-18355A4
CA-2016-130946,2016-04-12,2016-04-12,Standard Class,ZC-21910,ZC-21910A5
CA-2016-114727,2016-07-24,2016-07-24,Standard Class,LS-16945,LS-16945A1
CA-2017-133235,2017-08-04,2017-08-04,First Class,LH-16750,LH-16750A1
CA-2016-137050,2016-07-18,2016-07-18,Second Class,SW-20755,SW-20755A2
US-2017-118087,2017-09-13,2017-09-13,Standard Class,SP-20620,SP-20620A1
CA-2014-110184,2014-07-16,2014-07-16,Standard Class,BF-11170,BF-11170A10
CA-2016-126004,2016-12-05,2016-12-05,First Class,BM-11140,BM-11140A2
CA-2017-100013,2017-11-11,2017-11-11,Standard Class,ZC-21910,ZC-21910A6
CA-2015-132570,2015-11-02,2015-11-02,Second Class,KT-16480,KT-16480A1
CA-2016-153682,2016-06-01,2016-06-01,First Class,BG-11695,BG-11695A1
CA-2016-144344,2016-10-28,2016-10-28,Same Day,PG-18820,PG-18820A9
CA-2014-127012,2014-08-15,2014-08-15,Standard Class,GM-14680,GM-14680A4
CA-2016-128727,2016-09-04,2016-09-04,Standard Class,MO-17800,MO-17800A4
US-2016-162859,2016-02-22,2016-02-22,Standard Class,PG-18820,PG-18820A11
CA-2017-133641,2017-05-21,2017-05-21,Standard Class,EJ-14155,EJ-14155A1
CA-2014-168494,2014-12-14,2014-12-14,Second Class,NP-18700,NP-18700A3
CA-2017-115602,2017-12-24,2017-12-24,Standard Class,DJ-13630,DJ-13630A3
CA-2015-154956,2015-07-09,2015-07-09,Standard Class,IM-15070,IM-15070A6
CA-2017-144638,2017-03-14,2017-03-14,Standard Class,MH-18115,MH-18115A9
US-2016-168620,2016-12-28,2016-12-28,Second Class,RB-19795,RB-19795A5
CA-2017-117079,2017-10-27,2017-10-27,Standard Class,JR-15700,JR-15700A1
US-2016-144393,2016-11-04,2016-11-04,Standard Class,SM-20950,SM-20950A7
CA-2017-105053,2017-07-09,2017-07-09,Second Class,CS-12355,CS-12355A10
CA-2016-155992,2016-10-02,2016-10-02,First Class,CC-12220,CC-12220A12
CA-2017-110380,2017-09-07,2017-09-07,Standard Class,PF-19225,PF-19225A2
US-2014-167738,2014-12-29,2014-12-29,Standard Class,JC-16105,JC-16105A2
CA-2017-121412,2017-09-27,2017-09-27,Standard Class,BG-11695,BG-11695A6
CA-2017-100426,2017-06-08,2017-06-08,Standard Class,DC-12850,DC-12850A7
US-2016-103646,2016-04-26,2016-04-26,Standard Class,SP-20545,SP-20545A1
CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,MS-17710A2
CA-2016-148698,2016-05-07,2016-05-07,Standard Class,BD-11770,BD-11770A2
CA-2014-163293,2014-09-11,2014-09-11,First Class,KC-16255,KC-16255A1
CA-2016-160815,2016-09-06,2016-09-06,First Class,TR-21325,TR-21325A3
CA-2017-122154,2017-04-11,2017-04-11,First Class,SA-20830,SA-20830A3
US-2015-149692,2015-12-12,2015-12-12,Standard Class,KW-16435,KW-16435A2
CA-2016-119445,2016-07-03,2016-07-03,Standard Class,GM-14500,GM-14500A2
CA-2015-124268,2015-07-08,2015-07-08,Standard Class,AD-10180,AD-10180A6
CA-2016-154711,2016-11-26,2016-11-26,Standard Class,TB-21355,TB-21355A2
CA-2016-163384,2016-11-12,2016-11-12,First Class,CC-12430,CC-12430A2
CA-2015-101707,2015-09-01,2015-09-01,Standard Class,PF-19165,PF-19165A5
CA-2015-138898,2015-05-29,2015-05-29,Standard Class,JH-16180,JH-16180A1
CA-2017-115427,2018-01-03,2018-01-03,Standard Class,EB-13975,EB-13975A4
CA-2016-134425,2016-12-12,2016-12-12,Second Class,QJ-19255,QJ-19255A6
CA-2015-121391,2015-10-07,2015-10-07,First Class,AA-10315,AA-10315A2
CA-2016-137043,2016-12-25,2016-12-25,Second Class,LC-17140,LC-17140A4
CA-2015-115847,2015-09-24,2015-09-24,Second Class,TC-21535,TC-21535A6
US-2017-126179,2017-07-07,2017-07-07,Standard Class,CS-12460,CS-12460A1
CA-2016-101966,2016-07-16,2016-07-16,Second Class,BM-11785,BM-11785A4
CA-2016-141397,2016-06-21,2016-06-21,First Class,RC-19825,RC-19825A6
CA-2016-141082,2016-12-13,2016-12-13,Standard Class,FM-14380,FM-14380A2
US-2016-134488,2016-10-01,2016-10-01,Standard Class,PK-19075,PK-19075A6
CA-2016-145919,2016-12-23,2016-12-23,Standard Class,HG-14965,HG-14965A12
CA-2017-157651,2017-12-14,2017-12-14,Standard Class,HA-14920,HA-14920A7
CA-2014-160773,2014-07-05,2014-07-05,Standard Class,LW-16825,LW-16825A2
CA-2017-167703,2017-02-08,2017-02-08,Standard Class,MC-17575,MC-17575A1
CA-2017-121804,2017-03-08,2017-03-08,Standard Class,LP-17095,LP-17095A2
CA-2017-162635,2017-10-10,2017-10-10,First Class,EB-14170,EB-14170A5
CA-2014-107153,2014-10-03,2014-10-03,Standard Class,GZ-14545,GZ-14545A2
US-2014-117058,2014-05-30,2014-05-30,First Class,LE-16810,LE-16810A4
CA-2015-120439,2015-06-18,2015-06-18,Standard Class,AD-10180,AD-10180A4
CA-2016-128258,2016-04-01,2016-04-01,First Class,CP-12085,CP-12085A4
CA-2017-106033,2017-10-18,2017-10-18,Second Class,FG-14260,FG-14260A2
CA-2016-142762,2016-05-27,2016-05-27,Standard Class,LD-17005,LD-17005A4
CA-2017-127705,2017-06-06,2017-06-06,Standard Class,AB-10255,AB-10255A1
CA-2014-122567,2014-02-21,2014-02-21,Standard Class,MN-17935,MN-17935A5
