AddressID,Country,City,State,PostalCode,Region
RA-19915A1,United States,Encinitas,California,92024,West
DL-13495A8,United States,San Francisco,California,94110,West
CS-12355A1,United States,Roswell,Georgia,30076,South
HL-15040A5,United States,Jonesboro,Arkansas,72401,South
PA-19060A1,United States,Richmond,Indiana,47374,Central
BD-11605A5,United States,Springfield,Virginia,22153,South
GG-14650A7,United States,Antioch,California,94509,West
JS-15940A1,United States,Philadelphia,Pennsylvania,19134,East
LR-16915A1,United States,Homestead,Florida,33030,South
FH-14275A1,United States,La Porte,Indiana,46350,Central
AP-10915A7,United States,Los Angeles,California,90045,West
NC-18340A5,United States,Lansing,Michigan,48911,Central
CB-12535A8,United States,Cuyahoga Falls,Ohio,44221,East
KL-16555A3,United States,Reno,Nevada,89502,West
PS-19045A7,United States,Harrisonburg,Virginia,22801,South
GB-14530A9,United States,Los Angeles,California,90004,West
AA-10315A1,United States,Minneapolis,Minnesota,55407,Central
LT-16765A2,United States,Escondido,California,92025,West
AP-10720A1,United States,New York City,New York,10035,East
PM-18940A3,United States,Jackson,Michigan,49201,Central
KC-16540A3,United States,Seattle,Washington,98115,West
DL-13315A5,United States,New York City,New York,10035,East
SW-20275A5,United States,Royal Oak,Michigan,48073,Central
AA-10375A2,United States,Los Angeles,California,90008,West
LT-17110A4,United States,Bloomington,Illinois,61701,Central
DP-13105A1,United States,New York City,New York,10035,East
AB-10060A4,United States,Concord,New Hampshire,3301,East
AT-10435A4,United States,Los Angeles,California,90004,West
JE-15745A4,United States,Rockville,Maryland,20852,East
CA-12055A2,United States,Houston,Texas,77070,Central
DB-13060A4,United States,Lakewood,New Jersey,8701,East
RB-19570A4,United States,Jacksonville,North Carolina,28540,South
HR-14830A6,United States,Seattle,Washington,98103,West
BT-11530A4,United States,Los Angeles,California,90036,West
NG-18355A4,United States,Coral Springs,Florida,33065,South
ZC-21910A5,United States,Houston,Texas,77041,Central
LS-16945A1,United States,Denver,Colorado,80219,West
LH-16750A1,United States,Charlotte,North Carolina,28205,South
SW-20755A2,United States,New York City,New York,10009,East
SP-20620A1,United States,Philadelphia,Pennsylvania,19134,East
BF-11170A10,United States,Los Angeles,California,90036,West
BM-11140A2,United States,New York City,New York,10024,East
ZC-21910A6,United States,Los Angeles,California,90045,West
KT-16480A1,United States,Buffalo,New York,14215,East
BG-11695A1,United States,Cincinnati,Ohio,45231,East
PG-18820A9,United States,Boynton Beach,Florida,33437,South
GM-14680A4,United States,Seattle,Washington,98105,West
MO-17800A4,United States,New York City,New York,10024,East
PG-18820A11,United States,New York City,New York,10009,East
EJ-14155A1,United States,Gulfport,Mississippi,39503,South
NP-18700A3,United States,Fresno,California,93727,West
DJ-13630A3,United States,New York City,New York,10009,East
IM-15070A6,United States,Milwaukee,Wisconsin,53209,Central
MH-18115A9,United States,Chester,Pennsylvania,19013,East
RB-19795A5,United States,Charlotte,North Carolina,28205,South
JR-15700A1,United States,Jacksonville,Florida,32216,South
SM-20950A7,United States,Greenville,North Carolina,27834,South
CS-12355A10,United States,Long Beach,New York,11561,East
CC-12220A12,United States,La Porte,Indiana,46350,Central
PF-19225A2,United States,San Francisco,California,94122,West
JC-16105A2,United States,Los Angeles,California,90045,West
BG-11695A6,United States,Louisville,Colorado,80027,West
DC-12850A7,United States,Florence,Alabama,35630,South
SP-20545A1,United States,Chicago,Illinois,60623,Central
MS-17710A2,United States,Fort Worth,Texas,76106,Central
BD-11770A2,United States,Houston,Texas,77070,Central
KC-16255A1,United States,Macon,Georgia,31204,South
TR-21325A3,United States,Cedar Rapids,Iowa,52402,Central
SA-20830A3,United States,Jacksonville,Florida,32216,South
KW-16435A2,United States,Austin,Texas,78745,Central
GM-14500A2,United States,Providence,Rhode Island,2908,East
AD-10180A6,United States,New York City,New York,10035,East
TB-21355A2,United States,New York City,New York,10009,East
CC-12430A2,United States,San Francisco,California,94122,West
PF-19165A5,United States,San Diego,California,92105,West
JH-16180A1,United States,Pueblo,Colorado,81001,West
EB-13975A4,United States,Fairfield,California,94533,West
QJ-19255A6,United States,Saint Paul,Minnesota,55106,Central
AA-10315A2,United States,San Francisco,California,94109,West
LC-17140A4,United States,Springfield,Virginia,22153,South
TC-21535A6,United States,Arlington,Virginia,22204,South
CS-12460A1,United States,Columbus,Georgia,31907,South
BM-11785A4,United States,Houston,Texas,77036,Central
RC-19825A6,United States,Pasadena,California,91104,West
FM-14380A2,United States,Lawrence,Massachusetts,1841,East
PK-19075A6,United States,Columbus,Ohio,43229,East
HG-14965A12,United States,Los Angeles,California,90032,West
HA-14920A7,United States,Philadelphia,Pennsylvania,19120,East
LW-16825A2,United States,Deltona,Florida,32725,South
MC-17575A1,United States,Cincinnati,Ohio,45231,East
LP-17095A2,United States,Murray,Kentucky,42071,South
EB-14170A5,United States,Wilmington,North Carolina,28403,South
GZ-14545A2,United States,Lawrence,Massachusetts,1841,East
LE-16810A4,United States,Chicago,Illinois,60653,Central
AD-10180A4,United States,Philadelphia,Pennsylvania,19120,East
CP-12085A4,United States,Norwich,Connecticut,6360,East
FG-14260A2,United States,San Francisco,California,94110,West
LD-17005A4,United States,San Francisco,California,94109,West
AB-10255A1,United States,Lorain,Ohio,44052,East
MN-17935A5,United States,Dallas,Texas,75220,Central
HP-14815A4,United States,Los Angeles,California,90049,West
JR-15670A2,United States,Middletown,Connecticut,6457,East
JF-15190A6,United States,Los Angeles,California,90008,West
CM-12115A3,United States,New York City,New York,10011,East
AS-10045A2,United States,Jacksonville,North Carolina,28540,South
KB-16315A5,United States,Freeport,New York,11520,East
BN-11515A4,United States,Lakeville,Minnesota,55044,Central
BP-11290A4,United States,Evanston,Illinois,60201,Central
AS-10045A1,United States,Arlington,Virginia,22204,South
LW-16990A2,United States,San Francisco,California,94109,West
DC-12850A2,United States,Houston,Texas,77036,Central
ND-18370A1,United States,Louisville,Kentucky,40214,South
LB-16735A2,United States,Fort Worth,Texas,76106,Central
KT-16465A6,United States,Los Angeles,California,90049,West
HM-14860A2,United States,Philadelphia,Pennsylvania,19120,East
AB-10600A1,United States,Tucson,Arizona,85705,West
SZ-20035A4,United States,Pico Rivera,California,90660,West
JR-15670A1,United States,Colorado Springs,Colorado,80906,West
MG-17890A1,United States,Clinton,Maryland,20735,East
KM-16720A7,United States,Vallejo,California,94591,West
CA-12265A6,United States,Provo,Utah,84604,West
VD-21670A4,United States,Pleasant Grove,Utah,84062,West
JK-16120A2,United States,Aurora,Illinois,60505,Central
PP-18955A3,United States,Smyrna,Georgia,30080,South
YS-21880A1,United States,Burlington,North Carolina,27217,South
CK-12760A9,United States,Aurora,Illinois,60505,Central
NC-18340A4,United States,New York City,New York,10035,East
KM-16375A6,United States,Salem,Virginia,24153,South
GM-14455A2,United States,Columbus,Ohio,43229,East
SD-20485A4,United States,Philadelphia,Pennsylvania,19143,East
KD-16270A4,United States,New York City,New York,10024,East
AB-10105A6,United States,Phoenix,Arizona,85023,West
SZ-20035A2,United States,Grand Prairie,Texas,75051,Central
JD-15895A2,United States,New York City,New York,10035,East
HA-14905A2,United States,New York City,New York,10024,East
BT-11305A4,United States,Costa Mesa,California,92627,West
SV-20815A1,United States,Houston,Texas,77041,Central
RW-19540A5,United States,Mesa,Arizona,85204,West
DK-12835A7,United States,Salinas,California,93905,West
LT-17110A1,United States,Columbus,Ohio,43229,East
IM-15070A1,United States,Florence,Alabama,35630,South
FP-14320A6,United States,Seattle,Washington,98105,West
ST-20530A1,United States,Parma,Ohio,44134,East
JE-15745A13,United States,Amarillo,Texas,79109,Central
BD-11320A4,United States,Providence,Rhode Island,2908,East
MM-17920A4,United States,San Francisco,California,94110,West
PW-19030A1,United States,Richmond,Kentucky,40475,South
SC-20440A3,United States,Aurora,Colorado,80013,West
KL-16645A8,United States,Chicago,Illinois,60623,Central
SD-20485A3,United States,Chicago,Illinois,60653,Central
TS-21160A3,United States,Philadelphia,Pennsylvania,19134,East
JB-15400A10,United States,Los Angeles,California,90008,West
TS-21085A2,United States,Phoenix,Arizona,85023,West
MC-17425A1,United States,Mobile,Alabama,36608,South
ME-17320A2,United States,Columbus,Georgia,31907,South
SC-20440A2,United States,New Bedford,Massachusetts,2740,East
NH-18610A2,United States,Irving,Texas,75061,Central
AA-10480A3,United States,Middletown,Connecticut,6457,East
LC-17140A1,United States,Seattle,Washington,98103,West
MB-18085A6,United States,Vineland,New Jersey,8360,East
LC-16930A3,United States,Pasadena,Texas,77506,Central
KD-16495A2,United States,New York City,New York,10009,East
MB-17305A9,United States,Glendale,Arizona,85301,West
TH-21550A6,United States,Jacksonville,Florida,32216,South
DK-12835A3,United States,Detroit,Michigan,48234,Central
ON-18715A4,United States,Philadelphia,Pennsylvania,19120,East
KN-16390A6,United States,Los Angeles,California,90004,West
NM-18520A9,United States,Houston,Texas,77036,Central
NP-18685A5,United States,Niagara Falls,New York,14304,East
CG-12040A5,United States,New York City,New York,10024,East
CS-12505A4,United States,Thomasville,North Carolina,27360,South
KD-16345A6,United States,Westminster,California,92683,West
MK-18160A1,United States,San Francisco,California,94122,West
DW-13540A1,United States,Jackson,Tennessee,38301,South
CP-12340A4,United States,Seattle,Washington,98115,West
MS-17770A4,United States,New York City,New York,10035,East
CM-12655A4,United States,Los Angeles,California,90008,West
Co-12640A3,United States,Philadelphia,Pennsylvania,19143,East
DL-13495A2,United States,New York City,New York,10024,East
TS-21370A2,United States,New York City,New York,10035,East
JW-15220A3,United States,Vancouver,Washington,98661,West
RF-19840A8,United States,Columbus,Georgia,31907,South
JD-15790A1,United States,Coppell,Texas,75019,Central
NK-18490A5,United States,San Francisco,California,94122,West
NG-18430A5,United States,Austin,Texas,78745,Central
AT-10435A1,United States,Los Angeles,California,90045,West
PC-19000A2,United States,Los Angeles,California,90004,West
AR-10540A1,United States,New York City,New York,10024,East
CS-12505A2,United States,Columbus,Georgia,31907,South
LS-16975A9,United States,Omaha,Nebraska,68104,Central
JM-15535A6,United States,Los Angeles,California,90036,West
NH-18610A5,United States,Pomona,California,91767,West
RA-19915A6,United States,Dallas,Texas,75220,Central
AI-10855A3,United States,Philadelphia,Pennsylvania,19120,East
MC-17845A5,United States,North Las Vegas,Nevada,89031,West
TB-21400A7,United States,Seattle,Washington,98105,West
VW-21775A6,United States,San Francisco,California,94110,West
PL-18925A3,United States,Chicago,Illinois,60610,Central
GH-14425A2,United States,Tucson,Arizona,85705,West
CJ-12010A4,United States,Allentown,Pennsylvania,18103,East
MC-18130A4,United States,Newark,Delaware,19711,East
BV-11245A3,United States,Miami,Florida,33142,South
JF-15490A8,United States,Tempe,Arizona,85281,West
EB-13840A1,United States,New York City,New York,10035,East
MP-18175A4,United States,Laguna Niguel,California,92677,West
JM-15655A2,United States,Bridgeton,New Jersey,8302,East
CL-11890A1,United States,Everett,Massachusetts,2149,East
CK-12205A5,United States,Columbus,Ohio,43229,East
DB-13270A5,United States,San Diego,California,92024,West
PC-18745A4,United States,Watertown,New York,13601,East
VB-21745A6,United States,San Antonio,Texas,78207,Central
EP-13915A4,United States,New York City,New York,10011,East
ME-17320A1,United States,Houston,Texas,77095,Central
IG-15085A3,United States,San Diego,California,92024,West
JS-15940A2,United States,Appleton,Wisconsin,54915,Central
BO-11425A1,United States,Richmond,Kentucky,40475,South
VW-21775A4,United States,Bellevue,Washington,98006,West
AB-10150A3,United States,Long Beach,New York,11561,East
JW-16075A1,United States,Philadelphia,Pennsylvania,19140,East
JE-15475A2,United States,Seattle,Washington,98103,West
EB-13750A9,United States,Seattle,Washington,98103,West
PK-18910A2,United States,San Francisco,California,94109,West
CS-12400A5,United States,Seattle,Washington,98115,West
SG-20470A7,United States,New York City,New York,10011,East
CM-12190A5,United States,Philadelphia,Pennsylvania,19134,East
CL-12565A11,United States,Columbia,South Carolina,29203,South
JO-15550A5,United States,Seattle,Washington,98105,West
AW-10840A2,United States,Allen,Texas,75002,Central
DV-13465A4,United States,Los Angeles,California,90004,West
AH-10075A2,United States,Atlanta,Georgia,30318,South
SC-20095A5,United States,Los Angeles,California,90004,West
MC-18100A9,United States,El Paso,Texas,79907,Central
TT-21460A7,United States,Aurora,Illinois,60505,Central
AP-10720A2,United States,Florence,Alabama,35630,South
DL-12865A7,United States,New York City,New York,10011,East
NP-18325A3,United States,New York City,New York,10024,East
VG-21805A2,United States,Virginia Beach,Virginia,23464,South
MY-18295A10,United States,Grapevine,Texas,76051,Central
RD-19480A5,United States,Olympia,Washington,98502,West
JF-15490A9,United States,Los Angeles,California,90032,West
DP-13390A9,United States,Peoria,Illinois,61604,Central
MD-17350A4,United States,Columbus,Ohio,43229,East
MY-17380A1,United States,New York City,New York,10011,East
AB-10150A1,United States,Carrollton,Texas,75007,Central
GB-14530A10,United States,Dover,Delaware,19901,East
CA-12775A3,United States,Smyrna,Tennessee,37167,South
ME-17725A7,United States,Newark,Delaware,19711,East
JO-15280A1,United States,Los Angeles,California,90049,West
ML-17395A9,United States,Los Angeles,California,90008,West
YS-21880A8,United States,Oakland,California,94601,West
PL-18925A5,United States,Philadelphia,Pennsylvania,19143,East
JK-16120A8,United States,Eagan,Minnesota,55122,Central
PN-18775A4,United States,New York City,New York,10011,East
JC-15385A1,United States,Kent,Washington,98031,West
JG-15160A1,United States,Los Angeles,California,90049,West
PO-19180A8,United States,New York City,New York,10011,East
MC-17275A5,United States,Lafayette,Louisiana,70506,South
AS-10240A3,United States,Cleveland,Ohio,44105,East
CL-12565A7,United States,Cleveland,Ohio,44105,East
